# 调用时序脚本：H 行给口径，C 行一行一个调用（到达时刻 ms / 耗时 ms / 结果）。
H|名=04-flapping|初始=8|下限=1|上限=32|冷却=200|超时=2000
C|40|50|ok
C|80|50|ok
C|120|50|ok
C|160|50|ok
C|200|50|ok
C|240|50|err
C|280|50|ok
C|320|50|err
C|360|50|err
C|400|50|ok
C|440|50|ok
C|480|50|err
C|520|50|ok
C|560|50|err
C|600|50|ok
C|640|50|err
C|680|50|err
C|720|50|err
C|760|50|ok
C|800|50|err
C|840|50|err
C|880|50|err
C|920|50|ok
C|960|50|ok
C|1000|50|err
C|1040|50|err
C|1080|50|err
C|1120|50|err
C|1160|50|ok
C|1200|50|ok
C|1240|50|ok
C|1280|50|err
C|1320|50|err
C|1360|50|err
C|1400|50|ok
C|1440|50|err
C|1480|50|ok
C|1520|50|ok
C|1560|50|ok
C|1600|50|ok
C|1640|50|err
C|1680|50|err
C|1720|50|ok
C|1760|50|ok
C|1800|50|ok
C|1840|50|err
C|1880|50|err
C|1920|50|ok
C|1960|50|ok
C|2000|50|err
C|2040|50|err
C|2080|50|err
C|2120|50|err
C|2160|50|ok
C|2200|50|err
C|2240|50|err
C|2280|50|err
C|2320|50|ok
C|2360|50|err
C|2400|50|err
C|2440|50|ok
C|2480|50|err
C|2520|50|err
C|2560|50|ok
C|2600|50|err
C|2640|50|err
C|2680|50|err
C|2720|50|ok
C|2760|50|ok
C|2800|50|err
C|2840|50|ok
C|2880|50|err
C|2920|50|err
C|2960|50|err
C|3000|50|ok
C|3040|50|err
C|3080|50|ok
C|3120|50|err
C|3160|50|ok
C|3200|50|err
C|3240|50|err
C|3280|50|err
C|3320|50|ok
C|3360|50|ok
C|3400|50|ok
C|3440|50|ok
C|3480|50|ok
C|3520|50|ok
C|3560|50|err
C|3600|50|err
C|3640|50|err
C|3680|50|err
C|3720|50|err
C|3760|50|ok
C|3800|50|err
C|3840|50|ok
C|3880|50|err
C|3920|50|err
C|3960|50|err
C|4000|50|err
C|4040|50|ok
C|4080|50|ok
C|4120|50|ok
C|4160|50|err
C|4200|50|ok
C|4240|50|err
C|4280|50|ok
C|4320|50|err
C|4360|50|err
C|4400|50|ok
C|4440|50|ok
C|4480|50|ok
C|4520|50|err
C|4560|50|ok
C|4600|50|ok
C|4640|50|ok
C|4680|50|ok
C|4720|50|err
C|4760|50|ok
C|4800|50|ok
C|4840|50|err
C|4880|50|err
C|4920|50|err
C|4960|50|err
C|5000|50|ok
C|5040|50|ok
C|5080|50|err
C|5120|50|ok
C|5160|50|ok
C|5200|50|ok
C|5240|50|err
C|5280|50|ok
C|5320|50|ok
C|5360|50|ok
C|5400|50|ok
C|5440|50|err
C|5480|50|ok
C|5520|50|ok
C|5560|50|ok
C|5600|50|ok
C|5640|50|err
C|5680|50|ok
C|5720|50|err
C|5760|50|ok
C|5800|50|ok
C|5840|50|ok
C|5880|50|err
C|5920|50|err
C|5960|50|ok
C|6000|50|err
C|6040|50|ok
C|6080|50|ok
C|6120|50|err
C|6160|50|err
C|6200|50|ok
C|6240|50|ok
C|6280|50|err
C|6320|50|ok
C|6360|50|err
C|6400|50|err
C|6440|50|ok
C|6480|50|ok
C|6520|50|err
C|6560|50|ok
C|6600|50|err
C|6640|50|ok
C|6680|50|err
C|6720|50|ok
C|6760|50|err
C|6800|50|err
C|6840|50|err
C|6880|50|ok
C|6920|50|err
C|6960|50|ok
C|7000|50|err
C|7040|50|err
C|7080|50|ok
C|7120|50|ok
C|7160|50|err
C|7200|50|err
C|7240|50|ok
C|7280|50|err
C|7320|50|err
C|7360|50|ok
C|7400|50|err
C|7440|50|err
C|7480|50|err
C|7520|50|ok
C|7560|50|ok
C|7600|50|ok
C|7640|50|err
C|7680|50|err
C|7720|50|err
C|7760|50|err
C|7800|50|ok
C|7840|50|err
C|7880|50|err
C|7920|50|err
C|7960|50|err
C|8000|50|err
C|8040|50|err
C|8080|50|ok
C|8120|50|err
C|8160|50|ok
C|8200|50|err
C|8240|50|err
C|8280|50|err
C|8320|50|err
C|8360|50|ok
C|8400|50|ok
C|8440|50|err
C|8480|50|ok
C|8520|50|err
C|8560|50|err
C|8600|50|err
C|8640|50|err
C|8680|50|ok
C|8720|50|err
C|8760|50|err
C|8800|50|ok
C|8840|50|ok
C|8880|50|ok
C|8920|50|err
C|8960|50|ok
