# 调用时序脚本：H 行给口径，C 行一行一个调用（到达时刻 ms / 耗时 ms / 结果）。
H|名=02-burst|初始=8|下限=1|上限=32|冷却=200|超时=2000
C|10|60|ok
C|20|60|ok
C|30|60|ok
C|40|60|ok
C|50|60|ok
C|60|60|ok
C|70|60|ok
C|80|60|ok
C|90|60|ok
C|100|60|ok
C|110|60|ok
C|120|60|ok
C|130|60|ok
C|140|60|ok
C|150|60|ok
C|160|60|ok
C|170|60|ok
C|180|60|ok
C|190|60|ok
C|200|60|ok
C|210|60|ok
C|220|60|ok
C|230|60|ok
C|240|60|ok
C|250|60|ok
C|260|60|ok
C|270|60|ok
C|280|60|ok
C|290|60|ok
C|300|60|ok
C|310|60|ok
C|320|60|ok
C|330|60|ok
C|340|60|ok
C|350|60|ok
C|360|60|ok
C|370|60|ok
C|380|60|ok
C|390|60|ok
C|400|60|ok
C|410|60|ok
C|420|60|ok
C|430|60|ok
C|440|60|ok
C|450|60|ok
C|460|60|ok
C|470|60|ok
C|480|60|ok
C|490|60|ok
C|500|60|ok
C|510|60|ok
C|520|60|ok
C|530|60|ok
C|540|60|ok
C|550|60|ok
C|560|60|ok
C|570|60|ok
C|580|60|ok
C|590|60|ok
C|600|60|ok
C|610|60|ok
C|620|60|ok
C|630|60|ok
C|640|60|ok
C|650|60|ok
C|660|60|ok
C|670|60|ok
C|680|60|ok
C|690|60|ok
C|700|60|ok
C|710|60|ok
C|720|60|ok
C|730|60|ok
C|740|60|ok
C|750|60|ok
C|760|60|ok
C|770|60|ok
C|780|60|ok
C|790|60|ok
C|800|60|ok
C|810|60|ok
C|820|60|ok
C|830|60|ok
C|840|60|ok
C|850|60|ok
C|860|60|ok
C|870|60|ok
C|880|60|ok
C|890|60|ok
C|900|60|ok
C|910|60|ok
C|920|60|ok
C|930|60|ok
C|940|60|ok
C|950|60|ok
C|960|60|ok
C|970|60|ok
C|980|60|ok
C|990|60|ok
C|1000|60|ok
C|1010|60|ok
C|1020|60|ok
C|1030|60|ok
C|1040|60|ok
C|1050|60|ok
C|1060|60|ok
C|1070|60|ok
C|1080|60|ok
C|1090|60|ok
C|1100|60|ok
C|1110|60|ok
C|1120|60|ok
C|1130|60|ok
C|1140|60|ok
C|1150|60|ok
C|1160|60|ok
C|1170|60|ok
C|1180|60|ok
C|1190|60|ok
C|1200|60|ok
C|1210|60|ok
C|1220|60|ok
C|1230|60|ok
C|1240|60|ok
C|1250|60|ok
C|1260|60|ok
C|1270|60|ok
C|1280|60|ok
C|1290|60|ok
C|1300|60|ok
C|1310|60|ok
C|1320|60|ok
C|1330|60|ok
C|1340|60|ok
C|1350|60|ok
C|1360|60|ok
C|1370|60|ok
C|1380|60|ok
C|1390|60|ok
C|1400|60|ok
C|1410|60|ok
C|1420|60|ok
C|1430|60|ok
C|1440|60|ok
C|1450|60|ok
C|1460|60|ok
