# 调用时序脚本：H 行给口径，C 行一行一个调用（到达时刻 ms / 耗时 ms / 结果）。
H|名=06-scale|初始=8|下限=1|上限=32|冷却=200|超时=3000
C|2|20|ok
C|4|20|ok
C|6|20|ok
C|8|20|ok
C|10|20|ok
C|12|20|ok
C|14|20|ok
C|16|20|ok
C|18|20|ok
C|20|20|ok
C|22|20|ok
C|24|20|ok
C|26|20|ok
C|28|20|ok
C|30|20|ok
C|32|20|ok
C|34|20|ok
C|36|20|ok
C|38|20|ok
C|40|20|ok
C|42|20|ok
C|44|20|ok
C|46|20|ok
C|48|20|ok
C|50|20|ok
C|52|20|ok
C|54|20|ok
C|56|20|ok
C|58|20|ok
C|60|20|ok
C|62|20|ok
C|64|20|ok
C|66|20|ok
C|68|20|ok
C|70|20|ok
C|72|20|ok
C|74|20|err
C|76|20|ok
C|78|20|ok
C|80|20|ok
C|82|20|ok
C|84|20|ok
C|86|20|ok
C|88|20|ok
C|90|20|ok
C|92|20|ok
C|94|20|ok
C|96|20|ok
C|98|20|ok
C|100|20|ok
C|102|20|ok
C|104|20|ok
C|106|20|ok
C|108|20|ok
C|110|20|ok
C|112|20|ok
C|114|20|ok
C|116|20|ok
C|118|20|ok
C|120|20|ok
C|122|20|ok
C|124|20|ok
C|126|20|ok
C|128|20|ok
C|130|20|ok
C|132|20|ok
C|134|20|ok
C|136|20|ok
C|138|20|ok
C|140|20|ok
C|142|20|ok
C|144|20|ok
C|146|20|ok
C|148|20|err
C|150|20|ok
C|152|20|ok
C|154|20|ok
C|156|20|ok
C|158|20|ok
C|160|20|ok
C|162|20|ok
C|164|20|ok
C|166|20|ok
C|168|20|ok
C|170|20|ok
C|172|20|ok
C|174|20|ok
C|176|20|ok
C|178|20|ok
C|180|20|ok
C|182|20|ok
C|184|20|ok
C|186|20|ok
C|188|20|ok
C|190|20|ok
C|192|20|ok
C|194|20|ok
C|196|20|ok
C|198|20|ok
C|200|20|ok
C|202|20|ok
C|204|20|ok
C|206|20|ok
C|208|20|ok
C|210|20|ok
C|212|20|ok
C|214|20|ok
C|216|20|ok
C|218|20|ok
C|220|20|ok
C|222|20|err
C|224|20|ok
C|226|20|ok
C|228|20|ok
